Time (min),Volume of Mixture (ml),Viable Cells (10^6 cells/ml),mAb Concentration (mg/l),Glucose Concentration (g/l),Lactate Concentration (g/l),Viability (%)
2745,5650,2.7430991187,51.6384004982,4.56835469336,1.00963811462,98.6374361155
2746,5650,2.74419002354,51.6715621475,4.56751100115,1.01006581819,98.6372686286
2747,5650,2.74528111576,51.7047369833,4.56666709356,1.01049353433,98.6371010881
2748,5650,2.74637239519,51.7379250079,4.56582297067,1.01092126292,98.6369334942
2749,5650,2.74746386167,51.7711262237,4.56497863252,1.01134900386,98.6367658467
2750,5650,2.74855551505,51.8043406328,4.56413407917,1.01177675703,98.6365981455
2751,5650,2.74964735517,51.8375682375,4.56328931068,1.01220452231,98.6364303908
2752,5650,2.75073938186,51.8708090401,4.5624443271,1.01263229959,98.6362625824
2753,5650,2.75183159497,51.9040630429,4.5615991285,1.01306008875,98.6360947204
2754,5650,2.75292399433,51.937330248,4.56075371492,1.01348788969,98.6359268047
2755,5650,2.75401657979,51.9706106577,4.55990808643,1.01391570227,98.6357588352
2756,5650,2.75510935119,52.0039042743,4.55906224307,1.0143435264,98.635590812
2757,5650,2.75620230836,52.0372111,4.55821618492,1.01477136195,98.635422735
2758,5650,2.75729545115,52.0705311371,4.55736991202,1.01519920882,98.6352546042
2759,5650,2.7583887794,52.1038643878,4.55652342444,1.01562706687,98.6350864196
2760,5650,2.75948229294,52.1372108544,4.55567672222,1.01605493601,98.6349181811
2761,5650,2.76057599161,52.170570539,4.55482980543,1.01648281611,98.6347498888
2762,5650,2.76166987526,52.203943444,4.55398267413,1.01691070707,98.6345815425
2763,5650,2.76276394372,52.2373295715,4.55313532837,1.01733860875,98.6344131423
2764,5650,2.76385819683,52.2707289239,4.55228776821,1.01776652106,98.6342446882
2765,5650,2.76495263444,52.3041415032,4.5514399937,1.01819444387,98.63407618
2766,5650,2.76604725637,52.3375673118,4.55059200491,1.01862237707,98.6339076179
2767,5650,2.76714206247,52.3710063519,4.54974380189,1.01905032054,98.6337390017
2768,5650,2.76823705257,52.4044586257,4.5488953847,1.01947827417,98.6335703314
2769,5650,2.76933222652,52.4379241354,4.5480467534,1.01990623784,98.6334016071
2770,5650,2.77042758415,52.4714028832,4.54719790805,1.02033421144,98.6332328286
2771,5650,2.7715231253,52.5048948715,4.5463488487,1.02076219486,98.633063996
2772,5650,2.77261884981,52.5384001023,4.54549957541,1.02119018796,98.6328951092
2773,5650,2.77371475752,52.5719185779,4.54465008825,1.02161819065,98.6327261682
2774,5650,2.77481084826,52.6054503005,4.54380038726,1.0220462028,98.632557173
2775,5650,2.77590712187,52.6389952724,4.54295047251,1.0224742243,98.6323881236
2776,5650,2.77700357819,52.6725534957,4.54210034406,1.02290225503,98.6322190198
2777,5650,2.77810021705,52.7061249726,4.54125000196,1.02333029488,98.6320498618
2778,5650,2.7791970383,52.7397097054,4.54039944627,1.02375834372,98.6318806494
2779,5650,2.78029404177,52.7733076962,4.53954867706,1.02418640146,98.6317113827
2780,5650,2.78139122729,52.8069189473,4.53869769437,1.02461446796,98.6315420616
2781,5650,2.78248859471,52.8405434608,4.53784649828,1.02504254311,98.6313726861
2782,5650,2.78358614386,52.874181239,4.53699508883,1.0254706268,98.6312032562
2783,5650,2.78468387457,52.907832284,4.5361434661,1.02589871891,98.6310337718
2784,5650,2.78578178669,52.941496598,4.53529163012,1.02632681933,98.6308642329
2785,5650,2.78687988005,52.9751741833,4.53443958098,1.02675492793,98.6306946395
2786,5650,2.78797815448,53.008865042,4.53358731872,1.0271830446,98.6305249916
2787,5650,2.78907660983,53.0425691763,4.5327348434,1.02761116923,98.6303552891
2788,5650,2.79017524592,53.0762865884,4.53188215509,1.02803930169,98.630185532
2789,5650,2.79127406259,53.1100172805,4.53102925384,1.02846744188,98.6300157203
2790,5650,2.79237305969,53.1437612548,4.53017613972,1.02889558967,98.6298458539
2791,5650,2.79347223703,53.1775185133,4.52932281278,1.02932374495,98.6296759329
2792,5650,2.79457159447,53.2112890584,4.52846927308,1.0297519076,98.6295059572
2793,5650,2.79567113183,53.2450728922,4.52761552068,1.03018007751,98.6293359268
2794,5650,2.79677084896,53.2788700168,4.52676155565,1.03060825456,98.6291658416
2795,5650,2.79787074567,53.3126804345,4.52590737804,1.03103643862,98.6289957016
2796,5650,2.79897082182,53.3465041474,4.52505298791,1.03146462959,98.6288255068
2797,5650,2.80007107723,53.3803411576,4.52419838532,1.03189282735,98.6286552573
2798,5650,2.80117151174,53.4141914674,4.52334357034,1.03232103178,98.6284849528
2799,5650,2.80227212519,53.4480550789,4.52248854301,1.03274924276,98.6283145935
2800,5650,2.8033729174,53.4819319943,4.52163330342,1.03317746018,98.6281441793
2801,5650,2.80447388821,53.5158222157,4.52077785161,1.03360568392,98.6279737101
2802,5650,2.80557503747,53.5497257453,4.51992218764,1.03403391386,98.627803186
2803,5650,2.80667636499,53.5836425852,4.51906631157,1.03446214989,98.6276326069
2804,5650,2.80777787061,53.6175727376,4.51821022348,1.03489039189,98.6274619728
2805,5650,2.80887955418,53.6515162046,4.51735392341,1.03531863973,98.6272912836
2806,5650,2.80998141551,53.6854729884,4.51649741143,1.03574689331,98.6271205394
2807,5650,2.81108345445,53.7194430912,4.51564068759,1.0361751525,98.6269497401
2808,5650,2.81218567083,53.753426515,4.51478375197,1.03660341719,98.6267788857
2809,5650,2.81328806448,53.7874232621,4.51392660462,1.03703168726,98.6266079761
2810,5650,2.81439063523,53.8214333346,4.5130692456,1.0374599626,98.6264370114
2811,5650,2.81549338293,53.8554567346,4.51221167497,1.03788824308,98.6262659915
2812,5650,2.81659630739,53.8894934642,4.5113538928,1.03831652859,98.6260949163
2813,5650,2.81769940846,53.9235435256,4.51049589915,1.03874481901,98.6259237859
2814,5650,2.81880268596,53.9576069209,4.50963769407,1.03917311422,98.6257526003
2815,5650,2.81990613973,53.9916836522,4.50877927763,1.0396014141,98.6255813593
2816,5650,2.8210097696,54.0257737218,4.50792064989,1.04002971854,98.625410063
2817,5650,2.8221135754,54.0598771316,4.50706181092,1.04045802743,98.6252387114
2818,5650,2.82321755697,54.0939938839,4.50620276077,1.04088634063,98.6250673044
2819,5650,2.82432171414,54.1281239807,4.50534349951,1.04131465803,98.624895842
2820,5650,2.82542604674,54.1622674243,4.5044840272,1.04174297952,98.6247243241
2821,5650,2.82653055459,54.1964242166,4.50362434389,1.04217130497,98.6245527508
2822,5650,2.82763523754,54.2305943598,4.50276444966,1.04259963428,98.6243811221
2823,5650,2.82874009541,54.264777856,4.50190434457,1.04302796731,98.6242094378
2824,5650,2.82984512804,54.2989747074,4.50104402867,1.04345630396,98.624037698
2825,5650,2.83095033526,54.333184916,4.50018350203,1.0438846441,98.6238659026
2826,5650,2.83205571689,54.367408484,4.49932276472,1.04431298761,98.6236940516
2827,5650,2.83316127277,54.4016454135,4.49846181679,1.04474133438,98.6235221451
2828,5650,2.83426700273,54.4358957065,4.49760065831,1.04516968429,98.6233501828
2829,5650,2.8353729066,54.4701593652,4.49673928933,1.04559803722,98.623178165
2830,5650,2.83647898421,54.5044363917,4.49587770993,1.04602639306,98.6230060914
2831,5650,2.83758523539,54.5387267881,4.49501592017,1.04645475167,98.6228339621
2832,5650,2.83869165997,54.5730305564,4.49415392011,1.04688311295,98.6226617771
2833,5650,2.83979825779,54.6073476988,4.49329170981,1.04731147677,98.6224895363
2834,5650,2.84090502867,54.6416782174,4.49242928933,1.04773984302,98.6223172397
2835,5650,2.84201197244,54.6760221142,4.49156665874,1.04816821158,98.6221448873
2836,5650,2.84311908893,54.7103793914,4.4907038181,1.04859658233,98.6219724791
2837,5650,2.84422637797,54.744750051,4.48984076748,1.04902495515,98.621800015
2838,5650,2.8453338394,54.7791340951,4.48897750694,1.04945332992,98.621627495
2839,5650,2.84644147303,54.8135315258,4.48811403654,1.04988170652,98.621454919
2840,5650,2.84754927871,54.8479423451,4.48725035634,1.05031008484,98.6212822871
2841,5650,2.84865725625,54.8823665553,4.48638646641,1.05073846475,98.6211095993
2842,5650,2.8497654055,54.9168041582,4.48552236682,1.05116684613,98.6209368554
2843,5650,2.85087372627,54.951255156,4.48465805762,1.05159522887,98.6207640555
2844,5650,2.8519822184,54.9857195509,4.48379353889,1.05202361285,98.6205911995
2845,5650,2.85309088171,55.0201973447,4.48292881068,1.05245199795,98.6204182875
2846,5650,2.85419971604,55.0546885397,4.48206387306,1.05288038404,98.6202453194
2847,5650,2.85530872121,55.0891931379,4.48119872609,1.05330877101,98.6200722951
2848,5650,2.85641789705,55.1237111413,4.48033336983,1.05373715875,98.6198992147
2849,5650,2.85752724339,55.158242552,4.47946780436,1.05416554712,98.6197260781
2850,5650,2.85863676006,55.1927873721,4.47860202974,1.05459393601,98.6195528853
2851,5650,2.85974644688,55.2273456036,4.47773604602,1.05502232531,98.6193796362
2852,5650,2.86085630369,55.2619172485,4.47686985328,1.05545071488,98.6192063309
2853,5650,2.8619663303,55.296502309,4.47600345158,1.05587910462,98.6190329693
2854,5650,2.86307652656,55.3311007871,4.47513684099,1.0563074944,98.6188595514
2855,5650,2.86418689228,55.3657126848,4.47427002156,1.05673588411,98.6186860771
2856,5650,2.8652974273,55.4003380042,4.47340299337,1.05716427361,98.6185125465
2857,5650,2.86640813144,55.4349767474,4.47253575648,1.0575926628,98.6183389595
2858,5650,2.86751900452,55.4696289163,4.47166831095,1.05802105155,98.618165316
2859,5650,2.86863004639,55.504294513,4.47080065685,1.05844943975,98.6179916161
2860,5650,2.86974125685,55.5389735395,4.46993279424,1.05887782727,98.6178178598
2861,5650,2.87085263574,55.5736659979,4.46906472319,1.05930621399,98.617644047
2862,5650,2.87196418289,55.6083718903,4.46819644377,1.05973459979,98.6174701776
2863,5650,2.87307589812,55.6430912186,4.46732795604,1.06016298456,98.6172962517
2864,5650,2.87418778126,55.6778239848,4.46645926006,1.06059136817,98.6171222692
2865,5650,2.87529983214,55.7125701911,4.46559035591,1.06101975051,98.6169482301
2866,5650,2.87641205058,55.7473298395,4.46472124364,1.06144813144,98.6167741344
2867,5650,2.8775244364,55.7821029318,4.46385192332,1.06187651086,98.6165999821
2868,5650,2.87863698944,55.8168894703,4.46298239502,1.06230488864,98.616425773
2869,5650,2.87974970951,55.8516894569,4.46211265881,1.06273326467,98.6162515073
2870,5650,2.88086259646,55.8865028936,4.46124271475,1.06316163881,98.6160771848
2871,5650,2.88197565009,55.9213297824,4.4603725629,1.06359001096,98.6159028056
2872,5650,2.88308887024,55.9561701254,4.45950220334,1.06401838098,98.6157283696
2873,5650,2.88420225673,55.9910239245,4.45863163613,1.06444674877,98.6155538768
2874,5650,2.88531580939,56.0258911818,4.45776086133,1.06487511419,98.6153793272
2875,5650,2.88642952804,56.0607718993,4.45688987901,1.06530347714,98.6152047207
2876,5650,2.8875434125,56.095666079,4.45601868924,1.06573183748,98.6150300573
2877,5650,2.88865746261,56.1305737229,4.45514729208,1.0661601951,98.614855337
2878,5650,2.88977167818,56.1654948329,4.45427568761,1.06658854987,98.6146805598
2879,5650,2.89088605905,56.2004294111,4.45340387588,1.06701690168,98.6145057256
2880,5650,2.89200060503,56.2353774596,4.45253185697,1.06744525041,98.6143308344
2881,5650,2.89311531595,56.2703389802,4.45165963093,1.06787359593,98.6141558863
2882,5650,2.89423019164,56.3053139749,4.45078719785,1.06830193812,98.613980881
2883,5650,2.89534523191,56.3403024459,4.44991455778,1.06873027687,98.6138058187
2884,5650,2.8964604366,56.3753043949,4.4490417108,1.06915861204,98.6136306994
2885,5650,2.89757580552,56.4103198241,4.44816865696,1.06958694353,98.6134555229
2886,5650,2.89869133851,56.4453487355,4.44729539634,1.07001527121,98.6132802892
2887,5650,2.89980703538,56.4803911309,4.446421929,1.07044359495,98.6131049984
2888,5650,2.90092289595,56.5154470124,4.44554825502,1.07087191464,98.6129296504
2889,5650,2.90203892006,56.550516382,4.44467437445,1.07130023015,98.6127542452
2890,5650,2.90315510752,56.5855992416,4.44380028737,1.07172854137,98.6125787828
2891,5650,2.90427145816,56.6206955932,4.44292599385,1.07215684817,98.612403263
2892,5650,2.9053879718,56.6558054388,4.44205149394,1.07258515044,98.612227686
2893,5650,2.90650464826,56.6909287803,4.44117678773,1.07301344804,98.6120520517
2894,5650,2.90762148737,56.7260656198,4.44030187527,1.07344174086,98.61187636
2895,5650,2.90873848895,56.7612159591,4.43942675664,1.07387002878,98.6117006109
2896,5650,2.90985565282,56.7963798003,4.4385514319,1.07429831167,98.6115248044
2897,5650,2.9109729788,56.8315571453,4.43767590112,1.07472658942,98.6113489405
2898,5650,2.91209046672,56.866747996,4.43680016437,1.0751548619,98.6111730192
2899,5650,2.9132081164,56.9019523545,4.43592422172,1.07558312899,98.6109970403
2900,5650,2.91432592766,56.9371702226,4.43504807324,1.07601139057,98.610821004
2901,5650,2.91544390033,56.9724016023,4.43417171899,1.07643964651,98.6106449101
2902,5650,2.91656203422,57.0076464956,4.43329515904,1.0768678967,98.6104687587
2903,5650,2.91768032915,57.0429049045,4.43241839347,1.07729614102,98.6102925497
2904,5650,2.91879878495,57.0781768308,4.43154142233,1.07772437933,98.6101162831
2905,5650,2.91991740145,57.1134622765,4.4306642457,1.07815261153,98.6099399589
2906,5650,2.92103617845,57.1487612436,4.42978686365,1.07858083748,98.609763577
2907,5650,2.92215511579,57.1840737339,4.42890927625,1.07900905707,98.6095871374
2908,5650,2.92327421328,57.2193997495,4.42803148357,1.07943727017,98.6094106402
2909,5650,2.92439347075,57.2547392922,4.42715348566,1.07986547666,98.6092340852
2910,5650,2.92551288801,57.2900923641,4.42627528262,1.08029367643,98.6090574724
2911,5650,2.92663246489,57.3254589669,4.42539687449,1.08072186934,98.6088808018
2912,5650,2.9277522012,57.3608391027,4.42451826136,1.08115005527,98.6087040734
2913,5650,2.92887209678,57.3962327734,4.42363944328,1.08157823411,98.6085272872
2914,5650,2.92999215143,57.4316399809,4.42276042034,1.08200640573,98.6083504432
2915,5650,2.93111236498,57.4670607271,4.4218811926,1.08243457,98.6081735412
2916,5650,2.93223273725,57.502495014,4.42100176013,1.08286272681,98.6079965813
2917,5650,2.93335326806,57.5379428434,4.420122123,1.08329087604,98.6078195635
2918,5650,2.93447395722,57.5734042172,4.41924228128,1.08371901755,98.6076424877
2919,5650,2.93559480457,57.6088791375,4.41836223504,1.08414715123,98.607465354
2920,5650,2.93671580991,57.6443676061,4.41748198434,1.08457527696,98.6072881622
2921,5650,2.93783697308,57.6798696249,4.41660152927,1.08500339461,98.6071109123
2922,5650,2.93895829388,57.7153851957,4.41572086988,1.08543150406,98.6069336044
2923,5650,2.94007977214,57.7509143207,4.41484000625,1.08585960519,98.6067562384
2924,5650,2.94120140767,57.7864570015,4.41395893846,1.08628769788,98.6065788143
2925,5650,2.9423232003,57.8220132401,4.41307766656,1.08671578199,98.6064013321
2926,5650,2.94344514985,57.8575830385,4.41219619063,1.08714385742,98.6062237916
2927,5650,2.94456725613,57.8931663985,4.41131451074,1.08757192403,98.606046193
2928,5650,2.94568951896,57.9287633219,4.41043262697,1.0879999817,98.6058685362
2929,5650,2.94681193816,57.9643738108,4.40955053937,1.08842803032,98.6056908211
2930,5650,2.94793451356,57.999997867,4.40866824803,1.08885606975,98.6055130477
2931,5650,2.94905724496,58.0356354923,4.40778575301,1.08928409988,98.605335216
2932,5650,2.95018013219,58.0712866887,4.40690305438,1.08971212058,98.605157326
2933,5650,2.95130317506,58.106951458,4.40602015222,1.09014013173,98.6049793777
2934,5650,2.95242637339,58.1426298022,4.4051370466,1.0905681332,98.604801371
2935,5650,2.95354972701,58.178321723,4.40425373758,1.09099612488,98.6046233058
2936,5650,2.95467323573,58.2140272224,4.40337022524,1.09142410663,98.6044451823
2937,5650,2.95579689936,58.2497463023,4.40248650964,1.09185207834,98.6042670003
2938,5650,2.95692071773,58.2854789645,4.40160259087,1.09228003989,98.6040887598
2939,5650,2.95804469065,58.3212252109,4.40071846899,1.09270799114,98.6039104608
2940,5650,2.95916881794,58.3569850433,4.39983414407,1.09313593198,98.6037321033
2941,5650,2.96029309941,58.3927584636,4.39894961619,1.09356386228,98.6035536872
2942,5650,2.96141753489,58.4285454738,4.39806488542,1.09399178192,98.6033752126
2943,5650,2.96254212419,58.4643460755,4.39717995182,1.09441969077,98.6031966793
2944,5650,2.96366686713,58.5001602708,4.39629481547,1.09484758872,98.6030180875
2945,5650,2.96479176352,58.5359880614,4.39540947644,1.09527547563,98.6028394369
2946,5650,2.96591681319,58.5718294492,4.39452393481,1.09570335139,98.6026607277
2947,5650,2.96704201594,58.6076844361,4.39363819064,1.09613121587,98.6024819597
2948,5650,2.9681673716,58.6435530239,4.392752244,1.09655906895,98.6023031331
2949,5650,2.96929287998,58.6794352145,4.39186609498,1.0969869105,98.6021242476
2950,5650,2.97041854089,58.7153310096,4.39097974364,1.0974147404,98.6019453034
2951,5650,2.97154435416,58.7512404112,4.39009319006,1.09784255853,98.6017663004
2952,5650,2.9726703196,58.7871634211,4.3892064343,1.09827036476,98.6015872385
2953,5650,2.97379643702,58.8231000411,4.38831947643,1.09869815896,98.6014081178
2954,5650,2.97492270625,58.8590502731,4.38743231654,1.09912594102,98.6012289382
2955,5650,2.97604912709,58.8950141189,4.3865449547,1.09955371082,98.6010496997
2956,5650,2.97717569937,58.9309915802,4.38565739097,1.09998146821,98.6008704022
2957,5650,2.97830242289,58.9669826591,4.38476962543,1.1004092131,98.6006910458
2958,5650,2.97942929748,59.0029873572,4.38388165815,1.10083694533,98.6005116304
2959,5650,2.98055632294,59.0390056764,4.38299348921,1.10126466481,98.600332156
2960,5650,2.9816834991,59.0750376185,4.38210511867,1.10169237139,98.6001526225
2961,5650,2.98281082577,59.1110831854,4.38121654662,1.10212006496,98.5999730299
2962,5650,2.98393830276,59.1471423789,4.38032777312,1.10254774539,98.5997933783
2963,5650,2.98506592989,59.1832152007,4.37943879825,1.10297541256,98.5996136676
2964,5650,2.98619370697,59.2193016527,4.37854962208,1.10340306634,98.5994338977
2965,5650,2.98732163382,59.2554017368,4.37766024468,1.10383070661,98.5992540686
2966,5650,2.98844971025,59.2915154546,4.37677066613,1.10425833324,98.5990741804
